,OBJECTID,CODE,NAME,DESIG_DATE,HOTLINK,STAT_AREA,SHAPE_Leng_left,Shape_Length_left,Shape_Area_left,index_right,FID_1,CSREF,STATUS,CS_TYPE,STARTDATE,ENDDATE,ORG_NAME,DURATION,TOTVAL,GROSSAR,SUM_GIS_HA,AVGANNCOST,TOTVAL_NO,APP_YEAR,MAG_CS_TYP,SHAPE_Leng_right,Shape_Le_1,Shape_Length_right,Shape_Area_right,END_YEAR,AREA_CLIP
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1996,13377,645746,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,*Unavailable,5,*Unavailable,13.7,4.36797983027,*Unavailable,0.0,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",1292.43632125,1292.43632125,1292.4363212543822,43679.79830272724,2023,0.04367979830272719
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1664,814,118190,Agreement Live,Higher Tier,01-01-2016 00:00:00,31-12-2025 00:00:00,Heathdown Partners,10,59806,216.45,92.7043077798,5980.6,59806.0,2015,COUNTRYSIDE STEWARDSHIP (Higher Tier),16459.122405,12050.5501935,12050.550193466683,712940.3095062561,2025,0.7129403095062564
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1953,11249,638951,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,Mr Ian Melluish,5,80318.7,126.45,49.4917803266,16063.74,80318.7,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",6739.87658381,6739.87658381,6739.876583811154,494917.80326570413,2023,0.4949178032657041
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1635,328,106178,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,J & D Foster Farms LLP,5,23613.3,52.7,88.8788959363,4722.66,23613.3,2015,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",15063.5653849,8448.11751391,8448.117513912335,467834.8837358942,2020,0.46783488373589427
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1850,7367,496427,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,Heathdown Partners,5,51769.15,423.45,183.587103363,10353.83,51769.15,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",19589.0696311,7711.09908013,7711.09908013054,782579.1234738813,2022,0.7825791234738819
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1684,1402,309504,Agreement Live,Higher Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,PENSHURST PLACE,5,89238.3,892.45,177.266636001,17847.66,89238.3,2016,COUNTRYSIDE STEWARDSHIP (Higher Tier),29040.1265744,29040.1251923,29040.125192341548,1772666.1938599222,2021,1.772666193859923
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1731,2508,325475,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,S H GRIBBLE TA BECKETTS FARM,5,18753.85,269.8,27.1405866268,3750.7699999999995,18753.85,2016,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",5066.70082064,1582.02261711,1582.0226171122356,46068.58546681436,2021,0.04606858546681439
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1697,1573,310690,Agreement Live,Higher Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,J C GOWER & SONS,5,119546.05,961.66,186.854315764,23909.21,119546.05,2016,COUNTRYSIDE STEWARDSHIP (Higher Tier),19310.807512,1752.08596539,1752.0859653928765,80914.52892332758,2021,0.08091452892332757
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1858,7727,515296,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,KEELEY & HOBDEN,5,51456.2,604.85,156.831306743,10291.24,51456.2,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",14415.2141937,7230.47942969,7230.479429685412,809908.9920825467,2021,0.809908992082547
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1720,2113,322317,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,HOLE FARM PARTNERSHIP,5,44961.7,624.1,85.8204433106,8992.34,44961.7,2016,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",14221.6990799,14221.6991768,14221.69917684403,858204.4232628681,2021,0.8582044232628683
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1883,9025,590001,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,J.E.D.M. & E.D. SATTIN,5,22409.8,236.0,47.4170471295,4481.96,22409.8,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",8485.98835744,8485.98822483,8485.988224826082,474170.4667975462,2021,0.4741704667975465
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,2058,15004,811447,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,Michael Harding,5,17627.2,185.6,39.0426915513,3525.44,17627.2,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",4571.43195472,4571.43195472,4571.431954719964,390426.91551335255,2024,0.39042691551335224
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1938,9710,625812,Agreement Live,Higher Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,SUMMERTREE FARM,5,23543.6,235.4,47.9308356841,4708.719999999999,23543.6,2018,COUNTRYSIDE STEWARDSHIP (Higher Tier),14251.0041891,14251.0041891,14251.004189105184,479308.3568409076,2023,0.47930835684090783
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1754,3519,449078,Agreement Live,WOODLAND MANAGEMENT PLAN,01-07-2017 12:00:00,30-06-2019 12:00:00,*Unavailable,2,*Unavailable,19.43,6.4736453909,*Unavailable,0.0,2017,WOODLAND MANAGEMENT PLAN,1820.08857433,1820.08943529,1820.089435290113,64736.454472530866,2019,0.06473645447253076
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,2059,15061,813543,Agreement Live,Mid Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,"PARSONS, J",5,26328.55,271.75,25.8626033954,5265.71,26328.55,2019,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",5496.9718084,5496.97230137,5496.972301369932,258626.0405509491,2024,0.2586260405509492
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1899,9318,619151,Agreement Live,Higher Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,AB & JM GOLDSMITH,5,27565.2,198.85,25.1944965847,5513.04,27565.2,2018,COUNTRYSIDE STEWARDSHIP (Higher Tier),5288.95947761,2520.34316179,2520.3431617906945,106085.61626393136,2023,0.10608561626393137
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1786,4425,472466,Agreement Live,Mid Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,*Unavailable,5,*Unavailable,49.2,5.88311445338,*Unavailable,0.0,2017,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",1742.84631264,1742.84631264,1742.8463126434615,58831.14453380935,2022,0.05883114453380934
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1733,2520,325505,Agreement Live,Mid Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,WARBLETON FARMS,5,61666.7,368.7,158.249382851,12333.34,61666.7,2016,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",22825.1973297,22825.1973297,22825.19732974171,1582493.828511369,2021,1.5824938285113685
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1679,1326,309148,Agreement Live,Higher Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,HOBDEN D C,5,33155.4,302.7,20.7296827998,6631.08,33155.4,2016,COUNTRYSIDE STEWARDSHIP (Higher Tier),3763.49389657,3763.49400964,3763.4940096436603,207296.81891116654,2021,0.20729681891116664
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1798,4662,474989,Agreement Live,WOODLAND MANAGEMENT PLAN,01-04-2018 00:00:00,31-03-2020 00:00:00,*Unavailable,2,*Unavailable,412.11,79.0787966807,*Unavailable,0.0,2017,WOODLAND MANAGEMENT PLAN,10283.5524913,10283.5526052,10283.552605184714,790787.9648364545,2020,0.7907879648364544
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1928,9535,624369,Agreement Live,Higher Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,Heathfield House Farm,5,39539.4,395.45,79.0787966807,7907.88,39539.4,2018,COUNTRYSIDE STEWARDSHIP (Higher Tier),10283.5524913,10283.5526052,10283.552605184714,790787.9648364545,2023,0.7907879648364544
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,2031,14722,777429,Agreement Live,Higher Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,*Unavailable,5,*Unavailable,43.3,8.72196141666,*Unavailable,0.0,2019,COUNTRYSIDE STEWARDSHIP (Higher Tier),2419.91261987,2419.91261987,2419.9126198747595,87219.61416662576,2024,0.08721961416662573
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1934,9585,624739,Agreement Live,Higher Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,John George King,5,13575,135.75,27.150473452,2715,13575.0,2018,COUNTRYSIDE STEWARDSHIP (Higher Tier),3488.59561201,3488.595793,3488.5957930034947,271504.73850386176,2023,0.2715047385038621
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1818,5116,481290,Agreement Live,WOODLAND MANAGEMENT PLAN,01-03-2018 00:00:00,29-02-2020 00:00:00,*Unavailable,2,*Unavailable,119.04,24.8363543844,*Unavailable,0.0,2017,WOODLAND MANAGEMENT PLAN,2511.56669315,2511.56669315,2511.566693152013,248363.5438436311,2020,0.24836354384363094
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1912,9432,623846,Agreement Live,Higher Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,BROADFIELD WOOD,5,12784.65,123.75,24.8363543844,2556.93,12784.65,2018,COUNTRYSIDE STEWARDSHIP (Higher Tier),2511.56669315,2511.56669315,2511.566693152013,248363.5438436311,2023,0.24836354384363094
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1863,8041,522377,Agreement Live,Higher Tier,01-01-2018 00:00:00,31-12-2019 00:00:00,Mr G Mansfield,2,6617.76,51.18,25.5361638172,3308.88,6617.76,2017,COUNTRYSIDE STEWARDSHIP (Higher Tier),3224.69130006,3224.69113444,3224.691134444172,255361.6362387275,2019,0.2553616362387276
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1904,9370,622504,Agreement Live,WOODLAND MANAGEMENT PLAN,01-08-2018 00:00:00,31-07-2020 00:00:00,*Unavailable,2,*Unavailable,80.12,16.0605349616,*Unavailable,0.0,2018,WOODLAND MANAGEMENT PLAN,3022.96000587,3022.96000587,3022.9600058710103,160605.3496158228,2020,0.1606053496158231
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,2093,17619,837737,Agreement Live,Higher Tier,01-01-2020 00:00:00,31-12-2024 00:00:00,David Hiscock,5,9654,79.1,16.0605349616,1930.8,9654.0,2019,COUNTRYSIDE STEWARDSHIP (Higher Tier),3022.96000587,3022.96000587,3022.9600058710103,160605.3496158228,2024,0.1606053496158231
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1978,12497,644314,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,Barfield Farm O Soucek,5,23664.46,301.33,38.6782188207,4732.892,23664.46,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",6534.60973818,5959.70976689,5959.7097668945435,374871.3884195618,2023,0.3748713884195617
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1760,3839,467801,Agreement Live,WOODLAND MANAGEMENT PLAN,01-09-2017 00:00:00,31-08-2019 00:00:00,*Unavailable,2,*Unavailable,517.15,120.76424748,*Unavailable,0.0,2017,WOODLAND MANAGEMENT PLAN,5972.05061028,5972.04588229,5972.045882288642,1207642.1435537674,2019,1.2076421435537672
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1933,9584,624738,Agreement Live,Higher Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,Trees & Woodlands,5,7765.45,44.25,8.89711539977,1553.09,7765.45,2018,COUNTRYSIDE STEWARDSHIP (Higher Tier),1304.20644827,1304.20644827,1304.2064482715855,88971.15399766629,2023,0.08897115399766627
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1949,11041,636612,Agreement Live,WOODLAND MANAGEMENT PLAN,01-11-2018 00:00:00,31-10-2020 00:00:00,*Unavailable,2,*Unavailable,87.6,17.5179984688,*Unavailable,0.0,2018,WOODLAND MANAGEMENT PLAN,6651.97231813,6651.97231813,6651.972318134945,175179.98468795358,2020,0.17517998468795337
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,2033,14777,800298,Agreement Live,Higher Tier,01-01-2020 00:00:00,31-12-2021 00:00:00,Possingworth Park Estate (1990) Ltd,2,26388,15.42,17.5179984688,13194,26388.0,2019,COUNTRYSIDE STEWARDSHIP (Higher Tier),6651.97231813,6651.97231813,6651.972318134945,175179.98468795358,2021,0.17517998468795337
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,2015,14392,675195,Agreement Live,WOODLAND MANAGEMENT PLAN,01-06-2019 12:00:00,31-05-2021 12:00:00,*Unavailable,2,*Unavailable,78.85,15.7699010167,*Unavailable,0.0,2019,WOODLAND MANAGEMENT PLAN,2702.85111149,2702.85111149,2702.8511114888947,157699.01016694686,2021,0.15769901016694668
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1932,9562,624553,Agreement Live,Higher Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,Tottingworth Farms Ltd,5,27785,167.25,33.5646685285,5557,27785.0,2018,COUNTRYSIDE STEWARDSHIP (Higher Tier),10490.4690764,10490.4690764,10490.469076416504,335646.685285091,2023,0.3356466852850909
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1781,4256,471597,Agreement Live,Higher Tier,01-01-2018 00:00:00,31-12-2027 00:00:00,WILLINGFORD FARM PARTNERSHIP,10,20826.2,207.5,23.7800009598,2082.62,20826.2,2017,COUNTRYSIDE STEWARDSHIP (Higher Tier),4089.68488059,4089.68488059,4089.6848805905042,237800.00959771572,2027,0.2378000095977158
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,2078,15722,821513,Agreement Live,WOODLAND MANAGEMENT PLAN,01-09-2019 00:00:00,31-08-2021 00:00:00,*Unavailable,2,*Unavailable,27.15,5.43257067816,*Unavailable,0.0,2019,WOODLAND MANAGEMENT PLAN,1315.51487937,1315.51487937,1315.5148793691096,54325.706781560955,2021,0.05432570678156096
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1672,1083,307573,Agreement Live,Higher Tier,01-01-2017 00:00:00,31-12-2021 00:00:00,Ashdown Fieldsports,5,71139.95,693.4,130.332855934,14227.99,71139.95,2016,COUNTRYSIDE STEWARDSHIP (Higher Tier),7977.75163856,7978.66066659,7978.66066658502,1303320.897940091,2021,1.3033208979400905
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1652,708,115929,Agreement Live,Higher Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,Mr & Mrs Thompson,5,20924,47.58,6.61548758639,4184.8,20924.0,2015,COUNTRYSIDE STEWARDSHIP (Higher Tier),1505.18896007,1505.18896007,1505.188960066288,66154.87586393034,2020,0.06615487586393033
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1980,12614,644471,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,Hole Farm,5,21277.85,163.65,48.510679007,4255.57,21277.85,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",4730.18241476,4730.18241476,4730.182414760414,485106.79006984126,2023,0.48510679006984153
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1662,793,117754,Agreement Live,Higher Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,"MITCHELL, CJ",5,14219.99,81.35,23.2935525994,2843.998,14219.99,2015,COUNTRYSIDE STEWARDSHIP (Higher Tier),4997.61215036,4997.61215036,4997.612150356036,232935.52599363623,2020,0.23293552599363634
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1954,11326,640227,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,Buttons Farm Ltd,5,41208.75,180.55,52.0838141103,8241.75,41208.75,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",9631.55648273,7678.0359296,7678.0359296006845,403041.4665041485,2023,0.4030414665041485
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,2091,17571,834659,Agreement Live,WOODLAND MANAGEMENT PLAN,01-12-2019 00:00:00,30-11-2021 00:00:00,*Unavailable,2,*Unavailable,40.65,8.13489197235,*Unavailable,0.0,2019,WOODLAND MANAGEMENT PLAN,3453.77741376,3453.77741376,3453.777413762357,81348.91972350012,2021,0.08134891972350015
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1959,11469,642148,Agreement Live,Mid Tier,01-01-2019 00:00:00,31-12-2023 00:00:00,Quintana Ltd,5,11660.1,34.55,7.30512771448,2332.02,11660.1,2018,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",1318.61342844,1318.61342837,1318.6134283727058,73051.28560970584,2023,0.07305128560970585
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1816,5097,480678,Agreement Live,Higher Tier,01-01-2018 00:00:00,31-12-2022 00:00:00,Wilderness Wood,5,28540,115.0,25.1572333005,5708,28540.0,2017,COUNTRYSIDE STEWARDSHIP (Higher Tier),2313.89100401,2313.89100401,2313.891004014507,251572.3330054523,2022,0.251572333005452
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1799,4711,475198,Agreement Live,WOODLAND MANAGEMENT PLAN,01-12-2017 00:00:00,30-11-2019 00:00:00,*Unavailable,2,*Unavailable,40.85,9.88297546328,*Unavailable,0.0,2017,WOODLAND MANAGEMENT PLAN,1921.68996727,1921.68996727,1921.6899672670802,98829.75463280096,2019,0.09882975463280104
4,5,14,High Weald,Oct-83,http://www.landscapesforlife.org.uk/about-aonbs/visit-aonbs/high-weald-aonb,1461.72,414738.23920712934,414738.23920712934,1461737820.6571672,1639,545,110835,Agreement Live,Mid Tier,01-01-2016 00:00:00,31-12-2020 00:00:00,Justin & Natasha Bower,5,13781.97,134.3,27.5377445768,2756.394,13781.97,2015,"COUNTRYSIDE STEWARDSHIP (Middle Tier)

",4771.43360261,4771.43360261,4771.433602605042,275377.4457676674,2020,0.2753774457676675
